ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10030111,next look men blue & red slim fit printed formal shirt,next look,men,699,5,"blue and red printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",blue
10032625,here&now men black solid windcheater bomber jacket,here&now,men,1504,6,"black solid windcheater bomber jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining with 1 pocket",black
10030885,tulsattva women sea green a-line dress,tulsattva,women,1077,5,"sea green printed woven a-line %s, has a mandarin collar, three-quarter sleeves, and flared hem",green
10032587,here&now women black printed longline hooded padded jacket,here&now,women,5499,7,"black printed longline padded jacket, has a hooded, 3 pockets, button and zip closure, long sleeves, straight hem, and polyester lining",black
10033739,shiseido 201 cyber beige visionairy gel lipstick 1.6 g,shiseido,women,2125,3,"shade number : 201shade name: cyber beige what it is:using revolutionary triple gel technology, this breakthrough formula allows high levels of pigment to converge with water for cushiony, comfortable, weightless color that stays put for six hours.what it does:this ultra-sleek lipstick bullet glides on to deliver bold, high-impact color in a single stroke. available in 28 shades inspired by modern tokyo. dermatologist-tested.features:triple gel technology: delivers a sensorial feel, true color payoff, and a weightless on the lips.water infused: delivers a cooling sensation upon application.moisturizing ingredients: help keep lips feeling soft and hydrated.",beige
10018327,ecko unltd men olive green & white slim fit checked casual shirt,ecko unltd,men,539,6,"olive green and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",green
10021543,sej by nisha gupta red & mustard yellow printed tissue holder,sej by nisha gupta,unisex,699,3,set content: 1 tissue holderpattern: printedfinish: mattematerial: wood,red
10021509,bitiya by bhama girls blue fit and flare dress,bitiya by bhama,girls,699,5,"blue striped woven fit and flare dress, has a round neck, short sleeves, button closure,, flared hem",blue
10032613,here&now men grey solid lightweight bomber jacket,here&now,men,1329,7,"grey solid lightweight bomber jacket, has a stand collar, 3 pockets, zip closure, long sleeves, straight hem, and polyester lining",grey
10025555,raymond men blue solid regular-fit single-breasted suit,raymond,men,5849,5,"blue solid party suitblue solid regular-fit blazer, has a peaked lapel, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hema pair of blue solid mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.",blue
10019061,xyxx men checkered pack of 3 checkmate pure cotton boxer xybox3pckn111,xyxx,men,957,5,"pack of 3 navy, grey &  black  regular-fit checked boxers with a microfibre waistband.key features:intelli ease:our intelli ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. fit: relaxed fit for everyday wear.functionality: single back patch pocket to keep important belongings and a concealed button placket.waistband:soft, anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.skin hygiene:enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",red
10019169,xyxx men checkered pack of 3 checkmate pure cotton boxer xybox3pckn105,xyxx,men,957,5,"pack of 3 navy, grey & red regular-fit checked boxers with a microfibre waistband.key features:intelli ease:our intelli ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. fit: relaxed fit for everyday wear.functionality: single back patch pocket to keep important belongings and a concealed button placket.waistband:soft, anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.skin hygiene:enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",red
10028265,park avenue men green slim fit checked casual shirt,park avenue,men,804,5,"green checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",green
10029635,next look men white & blue slim fit printed casual shirt,next look,men,999,5,"white and blue printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10029091,geox women red solid leather pumps,geox,women,3999,5,"a pair of red pointed toe pumps, has regular styling, backstrap detailleather uppercushioned footbedtextured and patterned outsole, has a kitten heelwarranty: 6 monthswarranty provided by brand/manufacturer",red
10018915,sej by nisha gupta mustard & grey printed table runner,sej by nisha gupta,unisex,599,3,set content: one runner type: table runner colour: mustard and grey fabric: polycotton shape: rectangular pattern: floral disclaimer : product colour may slightly vary due to photographic lighting sources or your monitor settings.,grey
10028533,park avenue men grey regular fit solid formal trousers,park avenue,men,959,5,"grey solid mid-rise formal trousers, has a button closure, four pocketsdisclaimer: the stylist has paired this pair of trousers with a belt. this pair of trousers does not come with a belt.",grey
10033791,shiseido 514 hyper red modernmatte powder lipstick 4 g,shiseido,women,2295,6,"shade name: hyper redwhat it isa weightless, full-coverage, matte lipstick that lends lips long-lasting, velvety color.what it doesthis non-drying formula delivers matte, full-coverage colour that feels utterly weightless and provides apowder-soft, airbrushed finish on lips.features:a unique blend of waxes and oils melts and transforms into an ultra-thin, featherweight powder, while spherical pigments float across lips to blur imperfections.",red
10030053,next look men white & beige regular fit printed casual shirt,next look,men,599,5,"white and beige printed casual shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",white
10025229,bering women blue classic sapphire crystal watches 14531-367,bering,women,19940,5,"display: analoguemovement: quartzpower source: batterydial style: solid round stainless steel dialfeatures: reset timestrap style: blue bracelet style, stainless steel strap with a foldover closurewater resistance: 50 mwarranty: 3 yearswarranty provided by brand/manufacturer comes in a signature bering case",blue
10029111,geox men brown solid leather formal derbys,geox,men,8499,5,"a pair of brown round-toed formal derbysleather uppercushioned footbedtextured and patterned outsole, has a stacked heelwarranty: 6 monthswarranty provided by brand/manufacturer",brown
10028423,park avenue men pink slim fit solid formal shirt,park avenue,men,899,5,"pink solid formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",pink
10030681,hrx by hrithik roshan boys mustard yellow & navy blue colourblocked lifestyle sweatshirt,hrx by hrithik roshan,boys,559,5,watch the game in comfort and style with the hrx boy's lifestyle sweatshirt. the insulated layer keeps you warm and cozy while the rapid dry and anti-microbial technology keep you sweat free and odor free throughout.featuresathleisure sweatshirt for casual wearinsulated filling helps maintain body temperature even in very cold temperatures.rapid dry technology wicks sweat & dries fast.anti-microbial technology keeps odor-causing microbes away.reflective logo print.adjustable hood protects your ears and neck when you step outdoors.opening: pulloverneck: high hoodedsleeve: full sleevesprint: colourblocked ,blue
10024583,raymond men blue solid regular-fit tuxedo suit,raymond,men,4949,5,"blue solid party suitblue solid slim-fit tuxedo blazer, has a shawl collar, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hema pair of blue solid mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.",blue
10032871,dressberry women black printed sweatshirt,dressberry,women,509,5,"black printed sweatshirt, has a round neck, long sleevs, straight hem and embellished detail",black
10030297,next look men blue slim fit self design formal shirt,next look,men,505,5,"blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",blue
